# t x0 y0 vx0 vy0 x1 y1 vx1 vy1 x2 y2 vx2 vy2 x3 y3 vx3 vy3 x4 y4 vx4 vy4 x5 y5 vx5 vy5 x6 y6 vx6 vy6 x7 y7 vx7 vy7 x8 y8 vx8 vy8 x9 y9 vx9 vy9 x10 y10 vx10 vy10 x11 y11 vx11 vy11 x12 y12 vx12 vy12 x13 y13 vx13 vy13 x14 y14 vx14 vy14 x15 y15 vx15 vy15 x16 y16 vx16 vy16 x17 y17 vx17 vy17 x18 y18 vx18 vy18 x19 y19 vx19 vy19 x20 y20 vx20 vy20 x21 y21 vx21 vy21 x22 y22 vx22 vy22 x23 y23 vx23 vy23 x24 y24 vx24 vy24
6 2.02799 2.69971 0.0750501 -0.357279 6.18393 6.62151 0.475099 0.825807 9.0801 1.70766 -0.953374 0.00683225 8.43983 1.66981 -0.825931 0.660864 6.9537 0.242102 -0.345767 -0.647105 1.25029 1.55064 0.687563 1.05195 7.98781 2.10816 0.775745 -0.204195 0.588567 2.43358 0.898101 0.927863 9.81709 0.950959 -0.596439 0.0204403 6.60079 2.60382 -0.288757 -0.121586 2.40635 3.71988 0.630697 0.838326 3.41286 4.68695 0.247879 0.218999 9.56212 9.07232 -0.873085 -0.954654 7.54782 3.42723 -1.04681 0.147549 4.96929 7.18962 -0.560675 0.364936 6.04812 8.9967 0.730241 -0.68954 1.18182 2.87956 0.99891 -0.853013 5.19322 9.74231 0.0322038 -0.5652 9.7311 7.08143 -0.292722 0.126395 8.54274 9.19055 -0.639915 0.533693 2.98925 7.72105 0.742737 -0.624342 3.92844 6.07157 0.099185 -0.899326 3.71716 5.7582 0.0658878 -0.207361 6.79945 9.67274 0.0221302 -0.299021 8.76053 4.94535 -0.329239 -0.734978
6.05 2.03175 2.68185 0.0750501 -0.357279 6.20768 6.6628 0.475099 0.825807 9.03243 1.708 -0.953374 0.00683225 8.39854 1.70285 -0.825931 0.660864 6.93641 0.209746 -0.345767 -0.647105 1.28467 1.60324 0.687563 1.05195 8.02659 2.09795 0.775745 -0.204195 0.633472 2.47997 0.898101 0.927863 9.78727 0.951981 -0.596439 0.0204403 6.58635 2.59774 -0.288757 -0.121586 2.43788 3.7618 0.630697 0.838326 3.42526 4.6979 0.247879 0.218999 9.51846 9.02458 -0.873085 -0.954654 7.49548 3.43461 -1.04681 0.147549 4.94125 7.20786 -0.560675 0.364936 6.08463 8.96223 0.730241 -0.68954 1.23177 2.83691 0.99891 -0.853013 5.19483 9.71405 0.0322038 -0.5652 9.71646 7.08774 -0.292722 0.126395 8.51074 9.21724 -0.639915 0.533693 3.02638 7.68983 0.742737 -0.624342 3.9334 6.0266 0.099185 -0.899326 3.72046 5.74783 0.0658878 -0.207361 6.80055 9.65779 0.0221302 -0.299021 8.74407 4.9086 -0.329239 -0.734978
6.1 2.0355 2.66398 0.0750501 -0.357279 6.23144 6.70409 0.475099 0.825807 8.98476 1.70834 -0.953374 0.00683225 8.35724 1.73589 -0.825931 0.660864 6.91913 0.177391 -0.345767 -0.647105 1.31905 1.65584 0.687563 1.05195 8.06538 2.08774 0.775745 -0.204195 0.678377 2.52636 0.898101 0.927863 9.75745 0.953003 -0.596439 0.0204403 6.57191 2.59166 -0.288757 -0.121586 2.46942 3.80371 0.630697 0.838326 3.43765 4.70885 0.247879 0.218999 9.47481 8.97685 -0.873085 -0.954654 7.44314 3.44198 -1.04681 0.147549 4.91322 7.22611 -0.560675 0.364936 6.12114 8.92775 0.730241 -0.68954 1.28171 2.79426 0.99891 -0.853013 5.19644 9.68579 0.0322038 -0.5652 9.70183 7.09406 -0.292722 0.126395 8.47875 9.24392 -0.639915 0.533693 3.06352 7.65861 0.742737 -0.624342 3.93836 5.98164 0.099185 -0.899326 3.72375 5.73746 0.0658878 -0.207361 6.80166 9.64284 0.0221302 -0.299021 8.7276 4.87185 -0.329239 -0.734978
6.15 2.03925 2.64612 0.0750501 -0.357279 6.25519 6.74538 0.475099 0.825807 8.93709 1.70868 -0.953374 0.00683225 8.31594 1.76894 -0.825931 0.660864 6.90184 0.145036 -0.345767 -0.647105 1.35343 1.70844 0.687563 1.05195 8.10417 2.07753 0.775745 -0.204195 0.723282 2.57275 0.898101 0.927863 9.72763 0.954025 -0.596439 0.0204403 6.55748 2.58558 -0.288757 -0.121586 2.50095 3.84563 0.630697 0.838326 3.45005 4.7198 0.247879 0.218999 9.43115 8.92912 -0.873085 -0.954654 7.3908 3.44936 -1.04681 0.147549 4.88518 7.24436 -0.560675 0.364936 6.15765 8.89327 0.730241 -0.68954 1.33166 2.75161 0.99891 -0.853013 5.19805 9.65753 0.0322038 -0.5652 9.68719 7.10038 -0.292722 0.126395 8.44675 9.27061 -0.639915 0.533693 3.10066 7.62739 0.742737 -0.624342 3.94332 5.93667 0.099185 -0.899326 3.72705 5.72709 0.0658878 -0.207361 6.80277 9.62789 0.0221302 -0.299021 8.71114 4.8351 -0.329239 -0.734978
6.2 2.043 2.62826 0.0750501 -0.357279 6.27895 6.78667 0.475099 0.825807 8.88942 1.70903 -0.953374 0.00683225 8.27465 1.80198 -0.825931 0.660864 6.88455 0.11268 -0.345767 -0.647105 1.3878 1.76103 0.687563 1.05195 8.14296 2.06732 0.775745 -0.204195 0.768187 2.61915 0.898101 0.927863 9.69781 0.955047 -0.596439 0.0204403 6.54304 2.5795 -0.288757 -0.121586 2.53249 3.88754 0.630697 0.838326 3.46244 4.73075 0.247879 0.218999 9.3875 8.88138 -0.873085 -0.954654 7.33846 3.45674 -1.04681 0.147549 4.85715 7.2626 -0.560675 0.364936 6.19416 8.8588 0.730241 -0.68954 1.3816 2.70896 0.99891 -0.853013 5.19966 9.62927 0.0322038 -0.5652 9.67255 7.1067 -0.292722 0.126395 8.41476 9.29729 -0.639915 0.533693 3.13779 7.59618 0.742737 -0.624342 3.94828 5.89171 0.099185 -0.899326 3.73034 5.71672 0.0658878 -0.207361 6.80387 9.61294 0.0221302 -0.299021 8.69468 4.79835 -0.329239 -0.734978
6.25 2.04676 2.61039 0.0750501 -0.357279 6.3027 6.82796 0.475099 0.825807 8.84176 1.70937 -0.953374 0.00683225 8.23335 1.83502 -0.825931 0.660864 6.86726 0.119413 -0.345767 0.647105 1.42218 1.81363 0.687563 1.05195 8.18174 2.05711 0.775745 -0.204195 0.813092 2.66554 0.898101 0.927863 9.66799 0.956069 -0.596439 0.0204403 6.5286 2.57342 -0.288757 -0.121586 2.56402 3.92946 0.630697 0.838326 3.47483 4.7417 0.247879 0.218999 9.34384 8.83365 -0.873085 -0.954654 7.28611 3.46412 -1.04681 0.147549 4.82912 7.28085 -0.560675 0.364936 6.23068 8.82432 0.730241 -0.68954 1.43155 2.66631 0.99891 -0.853013 5.20127 9.60101 0.0322038 -0.5652 9.65792 7.11302 -0.292722 0.126395 8.38276 9.32398 -0.639915 0.533693 3.17493 7.56496 0.742737 -0.624342 3.95324 5.84674 0.099185 -0.899326 3.73364 5.70636 0.0658878 -0.207361 6.80498 9.59799 0.0221302 -0.299021 8.67822 4.7616 -0.329239 -0.734978
6.3 2.05051 2.59253 0.0750501 -0.357279 6.32646 6.86925 0.475099 0.825807 8.79409 1.70971 -0.953374 0.00683225 8.19319 1.84537 -0.77887 -0.281805 6.84997 0.151768 -0.345767 0.647105 1.45656 1.86623 0.687563 1.05195 8.2194 2.06961 0.728685 0.738474 0.857997 2.71193 0.898101 0.927863 9.63816 0.957091 -0.596439 0.0204403 6.51416 2.56734 -0.288757 -0.121586 2.59556 3.97138 0.630697 0.838326 3.48723 4.75265 0.247879 0.218999 9.30019 8.78592 -0.873085 -0.954654 7.23377 3.47149 -1.04681 0.147549 4.80108 7.2991 -0.560675 0.364936 6.26719 8.78984 0.730241 -0.68954 1.48149 2.62366 0.99891 -0.853013 5.20288 9.57275 0.0322038 -0.5652 9.64328 7.11934 -0.292722 0.126395 8.35076 9.35066 -0.639915 0.533693 3.21207 7.53374 0.742737 -0.624342 3.9582 5.80177 0.099185 -0.899326 3.73693 5.69599 0.0658878 -0.207361 6.80609 9.58304 0.0221302 -0.299021 8.66176 4.72485 -0.329239 -0.734978
6.35 2.05426 2.57466 0.0750501 -0.357279 6.35021 6.91054 0.475099 0.825807 8.74642 1.71005 -0.953374 0.00683225 8.15424 1.83128 -0.77887 -0.281805 6.83268 0.184124 -0.345767 0.647105 1.49094 1.91883 0.687563 1.05195 8.25583 2.10653 0.728685 0.738474 0.902902 2.75833 0.898101 0.927863 9.60834 0.958113 -0.596439 0.0204403 6.49973 2.56126 -0.288757 -0.121586 2.62709 4.01329 0.630697 0.838326 3.49962 4.7636 0.247879 0.218999 9.25654 8.73819 -0.873085 -0.954654 7.18143 3.47887 -1.04681 0.147549 4.77305 7.31734 -0.560675 0.364936 6.3037 8.75536 0.730241 -0.68954 1.53144 2.58101 0.99891 -0.853013 5.20449 9.54449 0.0322038 -0.5652 9.62865 7.12566 -0.292722 0.126395 8.31877 9.37735 -0.639915 0.533693 3.24921 7.50253 0.742737 -0.624342 3.96316 5.75681 0.099185 -0.899326 3.74022 5.68562 0.0658878 -0.207361 6.80719 9.56809 0.0221302 -0.299021 8.64529 4.6881 -0.329239 -0.734978
6.4 2.05801 2.5568 0.0750501 -0.357279 6.37397 6.95183 0.475099 0.825807 8.69875 1.71039 -0.953374 0.00683225 8.1153 1.81719 -0.77887 -0.281805 6.8154 0.216479 -0.345767 0.647105 1.52532 1.97143 0.687563 1.05195 8.29226 2.14345 0.728685 0.738474 0.947807 2.80472 0.898101 0.927863 9.57852 0.959135 -0.596439 0.0204403 6.48529 2.55518 -0.288757 -0.121586 2.65863 4.05521 0.630697 0.838326 3.51202 4.77455 0.247879 0.218999 9.21288 8.69045 -0.873085 -0.954654 7.12909 3.48625 -1.04681 0.147549 4.74502 7.33559 -0.560675 0.364936 6.34021 8.72089 0.730241 -0.68954 1.58138 2.53836 0.99891 -0.853013 5.2061 9.51623 0.0322038 -0.5652 9.61401 7.13198 -0.292722 0.126395 8.28677 9.40403 -0.639915 0.533693 3.28634 7.47131 0.742737 -0.624342 3.96812 5.71184 0.099185 -0.899326 3.74352 5.67525 0.0658878 -0.207361 6.8083 9.55314 0.0221302 -0.299021 8.62883 4.65136 -0.329239 -0.734978
6.45 2.06177 2.53894 0.0750501 -0.357279 6.39772 6.99312 0.475099 0.825807 8.65108 1.71073 -0.953374 0.00683225 8.07636 1.80309 -0.77887 -0.281805 6.79811 0.248834 -0.345767 0.647105 1.5597 2.02402 0.687563 1.05195 8.3287 2.18038 0.728685 0.738474 0.992712 2.85111 0.898101 0.927863 9.5487 0.960157 -0.596439 0.0204403 6.47085 2.5491 -0.288757 -0.121586 2.69016 4.09713 0.630697 0.838326 3.52441 4.7855 0.247879 0.218999 9.16923 8.64272 -0.873085 -0.954654 7.07675 3.49363 -1.04681 0.147549 4.71698 7.35384 -0.560675 0.364936 6.37672 8.68641 0.730241 -0.68954 1.63133 2.49571 0.99891 -0.853013 5.20771 9.48797 0.0322038 -0.5652 9.59937 7.1383 -0.292722 0.126395 8.25478 9.43072 -0.639915 0.533693 3.32348 7.44009 0.742737 -0.624342 3.97308 5.66687 0.099185 -0.899326 3.74681 5.66488 0.0658878 -0.207361 6.80941 9.53818 0.0221302 -0.299021 8.61237 4.61461 -0.329239 -0.734978
6.5 2.06552 2.52107 0.0750501 -0.357279 6.42148 7.03441 0.475099 0.825807 8.60341 1.71108 -0.953374 0.00683225 8.03741 1.789 -0.77887 -0.281805 6.78082 0.28119 -0.345767 0.647105 1.59407 2.07662 0.687563 1.05195 8.36513 2.2173 0.728685 0.738474 1.03762 2.89751 0.898101 0.927863 9.51888 0.961179 -0.596439 0.0204403 6.45641 2.54303 -0.288757 -0.121586 2.7217 4.13904 0.630697 0.838326 3.5368 4.79645 0.247879 0.218999 9.12557 8.59499 -0.873085 -0.954654 7.02441 3.501 -1.04681 0.147549 4.68895 7.37208 -0.560675 0.364936 6.41324 8.65193 0.730241 -0.68954 1.68128 2.45306 0.99891 -0.853013 5.20932 9.45971 0.0322038 -0.5652 9.58474 7.14462 -0.292722 0.126395 8.22278 9.4574 -0.639915 0.533693 3.36062 7.40887 0.742737 -0.624342 3.97804 5.62191 0.099185 -0.899326 3.75011 5.65452 0.0658878 -0.207361 6.81051 9.52323 0.0221302 -0.299021 8.59591 4.57786 -0.329239 -0.734978
6.55 2.06927 2.50321 0.0750501 -0.357279 6.44523 7.0757 0.475099 0.825807 8.55574 1.71142 -0.953374 0.00683225 7.99847 1.77491 -0.77887 -0.281805 6.76353 0.313545 -0.345767 0.647105 1.62845 2.12922 0.687563 1.05195 8.40157 2.25422 0.728685 0.738474 1.08252 2.9439 0.898101 0.927863 9.48905 0.962201 -0.596439 0.0204403 6.44197 2.53695 -0.288757 -0.121586 2.75323 4.18096 0.630697 0.838326 3.5492 4.8074 0.247879 0.218999 9.08192 8.54726 -0.873085 -0.954654 6.97207 3.50838 -1.04681 0.147549 4.66091 7.39033 -0.560675 0.364936 6.44975 8.61746 0.730241 -0.68954 1.73122 2.41041 0.99891 -0.853013 5.21093 9.43145 0.0322038 -0.5652 9.5701 7.15094 -0.292722 0.126395 8.19079 9.48409 -0.639915 0.533693 3.39775 7.37766 0.742737 -0.624342 3.983 5.57694 0.099185 -0.899326 3.7534 5.64415 0.0658878 -0.207361 6.81162 9.50828 0.0221302 -0.299021 8.57945 4.54111 -0.329239 -0.734978
6.6 2.07302 2.48534 0.0750501 -0.357279 6.46899 7.11699 0.475099 0.825807 8.50807 1.71176 -0.953374 0.00683225 7.95953 1.76082 -0.77887 -0.281805 6.74624 0.3459 -0.345767 0.647105 1.66283 2.18182 0.687563 1.05195 8.438 2.29115 0.728685 0.738474 1.12743 2.99029 0.898101 0.927863 9.45923 0.963223 -0.596439 0.0204403 6.42754 2.53087 -0.288757 -0.121586 2.78477 4.22287 0.630697 0.838326 3.56159 4.81835 0.247879 0.218999 9.03826 8.49952 -0.873085 -0.954654 6.91973 3.51576 -1.04681 0.147549 4.63288 7.40858 -0.560675 0.364936 6.48626 8.58298 0.730241 -0.68954 1.78117 2.36776 0.99891 -0.853013 5.21254 9.40319 0.0322038 -0.5652 9.55547 7.15726 -0.292722 0.126395 8.15879 9.51077 -0.639915 0.533693 3.43489 7.34644 0.742737 -0.624342 3.98795 5.53198 0.099185 -0.899326 3.7567 5.63378 0.0658878 -0.207361 6.81273 9.49333 0.0221302 -0.299021 8.56298 4.50436 -0.329239 -0.734978
6.65 2.07678 2.46748 0.0750501 -0.357279 6.49274 7.15828 0.475099 0.825807 8.46041 1.7121 -0.953374 0.00683225 7.92058 1.74673 -0.77887 -0.281805 6.72895 0.378255 -0.345767 0.647105 1.66891 2.19821 -0.118652 0.0205488 8.47444 2.32807 0.728685 0.738474 1.17233 3.03669 0.898101 0.927863 9.42941 0.964245 -0.596439 0.0204403 6.4131 2.52479 -0.288757 -0.121586 2.8163 4.26479 0.630697 0.838326 3.57399 4.8293 0.247879 0.218999 8.99461 8.45179 -0.873085 -0.954654 6.86739 3.52314 -1.04681 0.147549 4.60485 7.42682 -0.560675 0.364936 6.52277 8.5485 0.730241 -0.68954 1.85941 2.36131 1.80513 0.178392 5.21416 9.37493 0.0322038 -0.5652 9.54083 7.16358 -0.292722 0.126395 8.12679 9.53745 -0.639915 0.533693 3.47203 7.31522 0.742737 -0.624342 3.99291 5.48701 0.099185 -0.899326 3.75999 5.62341 0.0658878 -0.207361 6.81383 9.47838 0.0221302 -0.299021 8.54652 4.46761 -0.329239 -0.734978
6.7 2.1218 2.47152 1.64677 0.4768 6.5165 7.19957 0.475099 0.825807 8.41274 1.71244 -0.953374 0.00683225 7.88164 1.73264 -0.77887 -0.281805 6.71167 0.410611 -0.345767 0.647105 1.66298 2.19924 -0.118652 0.0205488 8.51087 2.36499 0.728685 0.738474 1.21724 3.08308 0.898101 0.927863 9.39959 0.965267 -0.596439 0.0204403 6.39866 2.51871 -0.288757 -0.121586 2.84783 4.30671 0.630697 0.838326 3.58638 4.84025 0.247879 0.218999 8.95096 8.40406 -0.873085 -0.954654 6.81505 3.53051 -1.04681 0.147549 4.57681 7.44507 -0.560675 0.364936 6.55928 8.51403 0.730241 -0.68954 1.90839 2.34832 0.233409 -0.655687 5.21577 9.34667 0.0322038 -0.5652 9.52619 7.1699 -0.292722 0.126395 8.0948 9.56414 -0.639915 0.533693 3.50916 7.28401 0.742737 -0.624342 3.99787 5.44204 0.099185 -0.899326 3.76328 5.61304 0.0658878 -0.207361 6.81494 9.46343 0.0221302 -0.299021 8.53006 4.43086 -0.329239 -0.734978
6.75 2.20414 2.49536 1.64677 0.4768 6.54025 7.24086 0.475099 0.825807 8.36507 1.71278 -0.953374 0.00683225 7.8427 1.71855 -0.77887 -0.281805 6.69438 0.442966 -0.345767 0.647105 1.65704 2.20026 -0.118652 0.0205488 8.5473 2.40192 0.728685 0.738474 1.26214 3.12947 0.898101 0.927863 9.36977 0.966289 -0.596439 0.0204403 6.38422 2.51263 -0.288757 -0.121586 2.87937 4.34862 0.630697 0.838326 3.59877 4.8512 0.247879 0.218999 8.9073 8.35632 -0.873085 -0.954654 6.76271 3.53789 -1.04681 0.147549 4.54878 7.46332 -0.560675 0.364936 6.5958 8.47955 0.730241 -0.68954 1.92006 2.31554 0.233409 -0.655687 5.21738 9.31841 0.0322038 -0.5652 9.51156 7.17622 -0.292722 0.126395 8.0628 9.59082 -0.639915 0.533693 3.5463 7.25279 0.742737 -0.624342 4.00283 5.39708 0.099185 -0.899326 3.76658 5.60268 0.0658878 -0.207361 6.81605 9.44848 0.0221302 -0.299021 8.5136 4.39411 -0.329239 -0.734978
6.8 2.28648 2.5192 1.64677 0.4768 6.56401 7.28215 0.475099 0.825807 8.3174 1.71313 -0.953374 0.00683225 7.80375 1.70446 -0.77887 -0.281805 6.67709 0.475321 -0.345767 0.647105 1.65111 2.20129 -0.118652 0.0205488 8.58374 2.43884 0.728685 0.738474 1.30705 3.17587 0.898101 0.927863 9.33994 0.967311 -0.596439 0.0204403 6.36978 2.50655 -0.288757 -0.121586 2.9109 4.39054 0.630697 0.838326 3.61117 4.86215 0.247879 0.218999 8.86365 8.30859 -0.873085 -0.954654 6.71037 3.54527 -1.04681 0.147549 4.52075 7.48156 -0.560675 0.364936 6.63231 8.44507 0.730241 -0.68954 1.93173 2.28275 0.233409 -0.655687 5.21899 9.29015 0.0322038 -0.5652 9.49692 7.18254 -0.292722 0.126395 8.03081 9.61751 -0.639915 0.533693 3.58344 7.22157 0.742737 -0.624342 4.00779 5.35211 0.099185 -0.899326 3.76987 5.59231 0.0658878 -0.207361 6.81715 9.43353 0.0221302 -0.299021 8.49714 4.35736 -0.329239 -0.734978
6.85 2.36882 2.54304 1.64677 0.4768 6.58776 7.32344 0.475099 0.825807 8.26973 1.71347 -0.953374 0.00683225 7.76481 1.69037 -0.77887 -0.281805 6.6598 0.507676 -0.345767 0.647105 1.64518 2.20232 -0.118652 0.0205488 8.62017 2.47577 0.728685 0.738474 1.35195 3.22226 0.898101 0.927863 9.31012 0.968333 -0.596439 0.0204403 6.35535 2.50047 -0.288757 -0.121586 2.94244 4.43246 0.630697 0.838326 3.62356 4.8731 0.247879 0.218999 8.81999 8.26086 -0.873085 -0.954654 6.65803 3.55265 -1.04681 0.147549 4.49271 7.49981 -0.560675 0.364936 6.66882 8.41059 0.730241 -0.68954 1.9434 2.24997 0.233409 -0.655687 5.2206 9.26189 0.0322038 -0.5652 9.48229 7.18886 -0.292722 0.126395 7.99881 9.64419 -0.639915 0.533693 3.62057 7.19035 0.742737 -0.624342 4.01275 5.30714 0.099185 -0.899326 3.77317 5.58194 0.0658878 -0.207361 6.81826 9.41858 0.0221302 -0.299021 8.48067 4.32062 -0.329239 -0.734978
6.9 2.45116 2.56688 1.64677 0.4768 6.61152 7.36473 0.475099 0.825807 8.22206 1.71381 -0.953374 0.00683225 7.72586 1.67628 -0.77887 -0.281805 6.64251 0.540032 -0.345767 0.647105 1.63925 2.20335 -0.118652 0.0205488 8.65661 2.51269 0.728685 0.738474 1.39686 3.26865 0.898101 0.927863 9.2803 0.969355 -0.596439 0.0204403 6.34091 2.49439 -0.288757 -0.121586 2.97397 4.47437 0.630697 0.838326 3.63596 4.88405 0.247879 0.218999 8.77634 8.21313 -0.873085 -0.954654 6.60569 3.56002 -1.04681 0.147549 4.46468 7.51806 -0.560675 0.364936 6.70533 8.37612 0.730241 -0.68954 1.95507 2.21719 0.233409 -0.655687 5.22221 9.23363 0.0322038 -0.5652 9.46765 7.19518 -0.292722 0.126395 7.96682 9.67088 -0.639915 0.533693 3.65771 7.15914 0.742737 -0.624342 4.01771 5.26218 0.099185 -0.899326 3.77646 5.57157 0.0658878 -0.207361 6.81936 9.40363 0.0221302 -0.299021 8.46421 4.28387 -0.329239 -0.734978
6.95 2.5335 2.59072 1.64677 0.4768 6.63527 7.40602 0.475099 0.825807 8.17439 1.71415 -0.953374 0.00683225 7.68692 1.66219 -0.77887 -0.281805 6.62522 0.572387 -0.345767 0.647105 1.63331 2.20437 -0.118652 0.0205488 8.69304 2.54961 0.728685 0.738474 1.44176 3.31505 0.898101 0.927863 9.25048 0.970377 -0.596439 0.0204403 6.32647 2.48831 -0.288757 -0.121586 3.00551 4.51629 0.630697 0.838326 3.64835 4.895 0.247879 0.218999 8.73268 8.16539 -0.873085 -0.954654 6.55335 3.5674 -1.04681 0.147549 4.43664 7.5363 -0.560675 0.364936 6.74184 8.34164 0.730241 -0.68954 1.96674 2.1844 0.233409 -0.655687 5.22382 9.20537 0.0322038 -0.5652 9.45301 7.2015 -0.292722 0.126395 7.93482 9.69756 -0.639915 0.533693 3.69485 7.12792 0.742737 -0.624342 4.02267 5.21721 0.099185 -0.899326 3.77976 5.5612 0.0658878 -0.207361 6.82047 9.38867 0.0221302 -0.299021 8.44775 4.24712 -0.329239 -0.734978
7 2.61583 2.61456 1.64677 0.4768 6.65903 7.44731 0.475099 0.825807 8.12673 1.71449 -0.953374 0.00683225 7.64798 1.6481 -0.77887 -0.281805 6.60794 0.604742 -0.345767 0.647105 1.62738 2.2054 -0.118652 0.0205488 8.72948 2.58654 0.728685 0.738474 1.48667 3.36144 0.898101 0.927863 9.22066 0.971399 -0.596439 0.0204403 6.31203 2.48223 -0.288757 -0.121586 3.03704 4.5582 0.630697 0.838326 3.66074 4.90595 0.247879 0.218999 8.68903 8.11766 -0.873085 -0.954654 6.50101 3.57478 -1.04681 0.147549 4.40861 7.55455 -0.560675 0.364936 6.77836 8.30716 0.730241 -0.68954 1.97841 2.15162 0.233409 -0.655687 5.22543 9.17711 0.0322038 -0.5652 9.43838 7.20782 -0.292722 0.126395 7.90282 9.72425 -0.639915 0.533693 3.73198 7.0967 0.742737 -0.624342 4.02763 5.17225 0.099185 -0.899326 3.78305 5.55084 0.0658878 -0.207361 6.82158 9.37372 0.0221302 -0.299021 8.43129 4.21037 -0.329239 -0.734978
7.05 2.69817 2.6384 1.64677 0.4768 6.68278 7.4886 0.475099 0.825807 8.07906 1.71483 -0.953374 0.00683225 7.60903 1.63401 -0.77887 -0.281805 6.59065 0.637097 -0.345767 0.647105 1.62145 2.20643 -0.118652 0.0205488 8.76591 2.62346 0.728685 0.738474 1.53157 3.40783 0.898101 0.927863 9.19083 0.972421 -0.596439 0.0204403 6.2976 2.47615 -0.288757 -0.121586 3.06858 4.60012 0.630697 0.838326 3.67314 4.9169 0.247879 0.218999 8.64538 8.06993 -0.873085 -0.954654 6.44867 3.58216 -1.04681 0.147549 4.38058 7.5728 -0.560675 0.364936 6.81487 8.27269 0.730241 -0.68954 1.99008 2.11883 0.233409 -0.655687 5.22704 9.14885 0.0322038 -0.5652 9.42374 7.21414 -0.292722 0.126395 7.87083 9.75093 -0.639915 0.533693 3.76912 7.06549 0.742737 -0.624342 4.03259 5.12728 0.099185 -0.899326 3.78635 5.54047 0.0658878 -0.207361 6.82268 9.35877 0.0221302 -0.299021 8.41483 4.17362 -0.329239 -0.734978
7.1 2.78051 2.66224 1.64677 0.4768 6.70654 7.52989 0.475099 0.825807 8.03139 1.71518 -0.953374 0.00683225 7.57009 1.61992 -0.77887 -0.281805 6.57336 0.669453 -0.345767 0.647105 1.61551 2.20746 -0.118652 0.0205488 8.80234 2.66038 0.728685 0.738474 1.57648 3.45422 0.898101 0.927863 9.16101 0.973443 -0.596439 0.0204403 6.28316 2.47007 -0.288757 -0.121586 3.10011 4.64204 0.630697 0.838326 3.68553 4.92785 0.247879 0.218999 8.60172 8.0222 -0.873085 -0.954654 6.39633 3.58953 -1.04681 0.147549 4.35254 7.59104 -0.560675 0.364936 6.85138 8.23821 0.730241 -0.68954 2.00175 2.08605 0.233409 -0.655687 5.22865 9.12059 0.0322038 -0.5652 9.4091 7.22046 -0.292722 0.126395 7.83883 9.77762 -0.639915 0.533693 3.80626 7.03427 0.742737 -0.624342 4.03755 5.08231 0.099185 -0.899326 3.78964 5.5301 0.0658878 -0.207361 6.82379 9.34382 0.0221302 -0.299021 8.39836 4.13687 -0.329239 -0.734978
7.15 2.86285 2.68608 1.64677 0.4768 6.73029 7.57118 0.475099 0.825807 7.98372 1.71552 -0.953374 0.00683225 7.53115 1.60583 -0.77887 -0.281805 6.55607 0.701808 -0.345767 0.647105 1.60958 2.20848 -0.118652 0.0205488 8.83878 2.69731 0.728685 0.738474 1.62138 3.50062 0.898101 0.927863 9.13119 0.974465 -0.596439 0.0204403 6.26872 2.46399 -0.288757 -0.121586 3.13165 4.68395 0.630697 0.838326 3.69793 4.9388 0.247879 0.218999 8.55807 7.97446 -0.873085 -0.954654 6.34399 3.59691 -1.04681 0.147549 4.32451 7.60929 -0.560675 0.364936 6.88789 8.20373 0.730241 -0.68954 2.01343 2.05326 0.233409 -0.655687 5.23026 9.09233 0.0322038 -0.5652 9.39447 7.22678 -0.292722 0.126395 7.80684 9.8043 -0.639915 0.533693 3.84339 7.00305 0.742737 -0.624342 4.04251 5.03735 0.099185 -0.899326 3.79293 5.51973 0.0658878 -0.207361 6.8249 9.32887 0.0221302 -0.299021 8.3819 4.10012 -0.329239 -0.734978
7.2 2.94519 2.70992 1.64677 0.4768 6.75405 7.61247 0.475099 0.825807 7.93605 1.71586 -0.953374 0.00683225 7.4922 1.59174 -0.77887 -0.281805 6.53878 0.734163 -0.345767 0.647105 1.60365 2.20951 -0.118652 0.0205488 8.87521 2.73423 0.728685 0.738474 1.66629 3.54701 0.898101 0.927863 9.10137 0.975487 -0.596439 0.0204403 6.25428 2.45791 -0.288757 -0.121586 3.16318 4.72587 0.630697 0.838326 3.71032 4.94975 0.247879 0.218999 8.51441 7.92673 -0.873085 -0.954654 6.29164 3.60429 -1.04681 0.147549 4.29648 7.62754 -0.560675 0.364936 6.92441 8.16926 0.730241 -0.68954 2.0251 2.02048 0.233409 -0.655687 5.23187 9.06407 0.0322038 -0.5652 9.37983 7.2331 -0.292722 0.126395 7.77484 9.83099 -0.639915 0.533693 3.88053 6.97183 0.742737 -0.624342 4.04747 4.99238 0.099185 -0.899326 3.79623 5.50936 0.0658878 -0.207361 6.826 9.31392 0.0221302 -0.299021 8.36544 4.06337 -0.329239 -0.734978
