t,theta1,omega1,theta2,omega2,E1,E2,E_total
25.95,0.1110586852,0.7357647364,-0.1231164079,-0.29556869,0.3311111415,0.1179348333,0.4494740311
25.975,0.1290813681,0.7053196595,-0.1301192346,-0.2643851182,0.3303516039,0.1178792691,0.4488113524
26,0.1462890195,0.6705976317,-0.1363228678,-0.2316662939,0.3296328666,0.1178477051,0.4482329739
26.025,0.1625774801,0.6318240761,-0.1416914389,-0.1976144438,0.3289617205,0.1178361471,0.4477368372
26.05,0.1778485374,0.5892489579,-0.1461942204,-0.1624384182,0.3283443103,0.1178398772,0.4473183772
26.075,0.1920105131,0.5431447249,-0.1498057758,-0.1263524421,0.3277859063,0.1178536478,0.4469707961
26.1,0.2049787991,0.4938041568,-0.1525060785,-0.08957487818,0.3272906787,0.1178718917,0.4466854016
26.125,0.216676338,0.4415381619,-0.1542806,-0.0523270062,0.3268614835,0.1178889402,0.4464519915
26.15,0.2270340483,0.3866735535,-0.1551203677,-0.01483182033,0.3264996747,0.1178992379,0.4462592657
26.175,0.2359911949,0.3295508343,-0.1550219929,0.02268715421,0.326204951,0.1178975465,0.4460952482
26.2,0.2434957032,0.2705220104,-0.1539876697,0.06000702571,0.3259752501,0.1178791287,0.4459476989
26.225,0.2495044206,0.20994845,-0.1520251442,0.09690668278,0.3258066985,0.1178399039,0.4458045025
26.25,0.2539833235,0.1481987947,-0.1491476568,0.1331679249,0.3256936231,0.1177765721,0.4456540174
26.275,0.2569076743,0.0856469258,-0.1453738543,0.168576578,0.3256286299,0.1176867006,0.4454853769
26.3,0.2582621271,0.0226699826,-0.1407276765,0.2029235965,0.3256027507,0.1175687714,0.4452887331
26.325,0.2580407851,-0.04035357617,-0.1352382137,0.2360061522,0.3256056563,0.1174221896,0.44505544
26.35,0.2562472095,-0.103045878,-0.1289395379,0.2676287088,0.3256259322,0.1172472541,0.4447781765
26.375,0.2528943812,-0.1650315232,-0.1218705074,0.2976040819,0.3256514072,0.1170450944,0.4444510099
26.4,0.2480046159,-0.2259394657,-0.1140745448,0.3257544794,0.325669527,0.1168175772,0.444069406
26.425,0.2416094311,-0.2854049016,-0.1055993896,0.3519125194,0.3256677575,0.1165671899,0.4436301941
26.45,0.2337493666,-0.3430711742,-0.09649682515,0.3759222188,0.3256340047,0.1162969077,0.4431314955
26.475,0.2244737569,-0.3985917048,-0.08682238211,0.3976399457,0.3255570331,0.1160100507,0.4425726252
26.5,0.2138404544,-0.4516319492,-0.076635018,0.4169353268,0.3254268678,0.1157101398,0.4419539795
26.525,0.201915504,-0.5018713778,-0.06599677497,0.4336921005,0.3252351617,0.1154007577,0.4412769173
26.55,0.1887727683,-0.5490054705,-0.05497241705,0.4478089062,0.3249755125,0.1150854221,0.4405436453
26.575,0.1744935015,-0.5927477095,-0.04362904846,0.4591999983,0.3246437162,0.1147674757,0.4397571157
26.6,0.1591658755,-0.6328315516,-0.03203571525,0.4677958761,0.3242379429,0.1144499983,0.4389209398
26.625,0.1428844559,-0.6690123501,-0.02026299223,0.4735438188,0.3237588281,0.1141357436,0.4380393221
26.65,0.1257496313,-0.701069199,-0.008382557893,0.4764083164,0.3232094736,0.113827101,0.4371170156
26.675,0.1078669983,-0.7288066629,0.00353324013,0.4763713905,0.322595355,0.1135260837,0.4361592964
26.7,0.08934670417,-0.7520563583,0.0154118261,0.4734327956,0.3219241406,0.11323434,0.4351719525
26.725,0.07030275284,-0.7706783505,0.02718084079,0.4676100998,0.3212054266,0.1129531843,0.4341612837
26.75,0.05085227856,-0.7845623321,0.03876858649,0.458938639,0.3204503989,0.1126836451,0.4331341027
26.775,0.03111479292,-0.7936285531,0.05010446933,0.447471346,0.3196714364,0.1124265226,0.4320977307
26.8,0.01121141216,-0.797828477,0.06111943577,0.4332784535,0.3188816706,0.1121824524,0.4310599794
26.825,-0.008735928328,-0.7971451446,0.07174640009,0.416447076,0.3180945205,0.1119519674,0.4300291107
26.85,-0.02860526485,-0.7915932342,0.08192066,0.3970806732,0.3173232216,0.1117355538,0.4290137693
26.875,-0.0482753939,-0.7812188162,0.09158029737,0.3752984027,0.316580369,0.1115336957,0.4280228806
26.9,-0.06762665072,-0.7660988061,0.1006665615,0.3512343675,0.3158774922,0.111346905,0.4270655138
26.925,-0.08654167062,-0.7463401309,0.1091242324,0.3250367674,0.3152246786,0.1111757323,0.4261507077
26.95,-0.1049061261,-0.7220786312,0.1169019615,0.296866963,0.31463026,0.1110207593,0.4252872627
26.975,-0.1226094332,-0.693477725,0.1239525883,0.2668984611,0.3141005727,0.1108825717,0.4244835043
27,-0.1395454226,-0.6607268678,0.1302334307,0.2353158301,0.3136397986,0.110761714,0.4237470234
27.025,-0.155612969,-0.6240398462,0.135706547,0.2023135542,0.3132498911,0.1106586301,0.4230844069
27.05,-0.1707165769,-0.5836529416,0.1403389693,0.1680948359,0.3129305844,0.1105735933,0.422500966
27.075,-0.184766919,-0.5398230047,0.1441029057,0.1328703524,0.3126794831,0.1105066299,0.4220004786
27.1,-0.1976813259,-0.492825476,0.1469759114,0.09685697415,0.3124922242,0.1104574442,0.4215849566
27.125,-0.2093842257,-0.4429523864,0.1489410272,0.0602764527,0.3123627007,0.1104253485,0.4212544531
27.15,-0.2198075339,-0.3905103666,0.1499868847,0.02335408151,0.312283335,0.110409206,0.4210069205
27.175,-0.2288909939,-0.3358186894,0.150107778,-0.01368266294,0.3122453882,0.1104073906,0.4208381318
27.2,-0.2365824688,-0.2792073599,0.149303701,-0.05060549578,0.3122392895,0.110417769,0.4207416721
27.225,-0.2428381869,-0.2210152668,0.1475803506,-0.08718670894,0.312254973,0.1104377076,0.4207090079
27.25,-0.2476229409,-0.161588396,0.1449490945,-0.1232005618,0.3122822064,0.1104641081,0.4207296353
27.275,-0.2509102439,-0.1012781074,0.141426905,-0.1584246723,0.3123108997,0.1104934699,0.4207913081
27.3,-0.2526824427,-0.04043946412,0.1370362574,-0.1926414014,0.3123313836,0.1105219802,0.4208803394
27.325,-0.2529307901,0.02057039553,0.1318049945,-0.2256392266,0.3123346492,0.1105456286,0.4209819706
27.35,-0.2516554766,0.08139385927,0.1257661565,-0.2572140938,0.3123125421,0.1105603409,0.4210807958
27.375,-0.248865622,0.141674433,0.1189577778,-0.2871707416,0.3122579091,0.110562128,0.4211612265
27.4,-0.2445792283,0.2010583416,0.1114226509,-0.315323987,0.3121646961,0.1105472429,0.4212079813
27.425,-0.2388230907,0.2591961545,0.1032080592,-0.3414999631,0.312027999,0.1105123374,0.4212065824
27.45,-0.2316326687,0.3157444531,0.09436547859,-0.3655372957,0.3118440711,0.1104546122,0.4211438371
27.475,-0.2230519141,0.3703675485,0.08495025193,-0.3872882095,0.3116102945,0.1103719514,0.4210082882
27.5,-0.213133056,0.4227392592,0.07502123555,-0.4066195496,0.3113251197,0.110263035,0.4207906119
27.525,-0.20193634,0.4725447475,0.06464042219,-0.4234137068,0.3109879848,0.1101274226,0.4204839478
27.55,-0.1895297213,0.519482412,0.05387254185,-0.4375694356,0.310599219,0.1099656029,0.4200841457
27.575,-0.1759885096,0.563265823,0.04278464374,-0.4490025525,0.3101599417,0.1097790053,0.4195899185
27.6,-0.1613949651,0.6036256838,0.03144566228,-0.4576465065,0.3096719624,0.1095699724,0.4190028927
27.625,-0.1458378458,0.6403117939,0.01992597059,-0.4634528122,0.309137689,0.1093416925,0.4183275548
27.65,-0.1294119061,0.6730949845,0.008296924961,-0.4663913398,0.3085600484,0.1090980941,0.4175710934
27.675,-0.1122173467,0.7017689927,-0.003369596177,-0.4664504578,0.3079424232,0.108843707,0.4167431433
27.7,-0.09435922011,0.7261522369,-0.01500165493,-0.4636370276,0.3072886057,0.1085834945,0.4158554414
27.725,-0.07594679273,0.7460894564,-0.02652771464,-0.4579762488,0.3066027671,0.1083226647,0.4149214087
27.75,-0.05709286787,0.761453175,-0.0378770949,-0.4495113608,0.3058894426,0.108066468,0.4139556741
27.775,-0.03791307517,0.7721449542,-0.04898041738,-0.4383032053,0.3051535239,0.1078199912,0.4129735603
27.8,-0.01852513148,0.7780964029,-0.05977003902,-0.4244296581,0.3044002583,0.1075879557,0.4119905527
27.825,0.0009519201535,0.7792699152,-0.07018046954,-0.4079849401,0.303635245,0.1073745298,0.411021772
27.85,0.02039848631,0.7756591176,-0.08014877027,-0.3890788194,0.3028644245,0.1071831636,0.4100814717
27.875,0.03969520645,0.7672890112,-0.08961493186,-0.3678357172,0.3020940532,0.1070164531,0.4091825799
27.9,0.05872373581,0.7542158034,-0.09852222859,-0.3443937317,0.3013306592,0.1068760396,0.4083363024
27.925,0.07736752028,0.7365264351,-0.1068175473,-0.3189035925,0.3005809739,0.1067625498,0.407551801
27.95,0.09551255574,0.7143378125,-0.1144516896,-0.2915275619,0.2998518381,0.1066755766,0.4068359571
27.975,0.1130481247,0.687795764,-0.1213796458,-0.2624382929,0.2991500797,0.1066137037,0.4061932268
28,0.1298675036,0.6570737482,-0.1275608406,-0.2318176599,0.2984823662,0.1065745698,0.4056255897
28.025,0.1458686354,0.6223713424,-0.1329593481,-0.1998555706,0.2978550345,0.1065549713,0.405132589
28.05,0.1609547612,0.5839125476,-0.1375440783,-0.166748769,0.297273903,0.1065509965,0.4047114565
28.075,0.1750350086,0.5419439441,-0.1412889326,-0.1326996394,0.2967440733,0.106558186,0.4043573139
28.1,0.1880249316,0.4967327368,-0.1441729302,-0.09791501518,0.2962697307,0.1065717115,0.4040634366
28.125,0.1998470008,0.4485647216,-0.1461803045,-0.06260499885,0.2958539515,0.1065865646,0.4038215675
28.15,0.2104310428,0.3977422077,-0.14730057,-0.02698179615,0.2954985287,0.1065977478,0.403622263
28.175,0.2197146263,0.344581923,-0.1475285608,0.00874143435,0.2952038255,0.1066004585,0.403455257
28.2,0.2276433968,0.2894129242,-0.1468644399,0.04435171483,0.2949686656,0.1065902597,0.4033098259
28.225,0.2341713587,0.2325745316,-0.145313681,0.07963736531,0.2947902695,0.1065632296,0.4031751398
28.25,0.2392611063,0.1744142979,-0.1428870219,0.1143891046,0.2946642431,0.106516084,0.4030405884
28.275,0.2428840053,0.1152860195,-0.1396003913,0.1484011357,0.2945846231,0.1064462697,0.4028960692
28.3,0.2450203237,0.0555477892,-0.1354748079,0.1814722166,0.2945439822,0.1063520229,0.4027322308
28.325,0.2456593157,-0.00443991047,-0.1305362538,0.213406716,0.2945335938,0.1062323943,0.4025406669
28.35,0.244799258,-0.06431608261,-0.1248155206,0.2440156529,0.2945436518,0.1060872403,0.4023140573
28.375,0.242447439,-0.1237210673,-0.1183480308,0.2731177202,0.2945635428,0.105917183,0.4020462579
28.4,0.2386201032,-0.1822983803,-0.1111736331,0.3005402871,0.2945821596,0.1057235412,0.4017323423
28.425,0.2333423481,-0.2396965488,-0.1033363734,0.3261203785,0.2945882473,0.1055082399,0.4013686003
28.45,0.2266479763,-0.2955709535,-0.0948842411,0.3497056246,0.2945707695,0.1052737001,0.4009525014
28.475,0.2185793007,-0.3495856831,-0.08586889303,0.3711551757,0.2945192802,0.1050227194,0.4004826298
28.5,0.209186904,-0.401415405,-0.07634535393,0.3903405742,0.2944242874,0.1047583454,0.3999586016
28.525,0.1985293501,-0.4507472498,-0.06637169652,0.4071465755,0.2942775936,0.1044837523,0.3993809721
28.55,0.1866728492,-0.4972827041,-0.05600870146,0.4214719092,0.2940725982,0.1042021238,0.398751141
28.575,0.1736908754,-0.5407395004,-0.04531949923,0.4332299719,0.2938045495,0.1039165488,0.3980712634
28.6,0.1596637365,-0.5808534869,-0.03436919554,0.442349441,0.2934707342,0.1036299337,0.3973441713
28.625,0.1446780989,-0.617380457,-0.02322448259,0.4487748028,0.2930705952,0.1033449351,0.3965733099
28.65,0.1288264661,-0.6500979121,-0.01195323817,0.4524667848,0.2926057728,0.1030639133,0.3957626895
28.675,0.1122066155,-0.6788067299,-0.0006241153569,0.4534026856,0.2920800639,0.1027889083,0.3949168529
28.7,0.09492099394,-0.7033327067,0.01069387483,0.4515765969,0.2914993017,0.1025216368,0.394040856
28.725,0.07707607732,-0.7235279434,0.02193178482,0.446999512,0.2908711596,0.1022635079,0.3931402571
28.75,0.0587816975,-0.7392720436,0.0330211532,0.4396993186,0.2902048852,0.1020156545,0.3922211095
28.775,0.040150342,-0.7504730959,0.04389442573,0.4297206736,0.2895109768,0.101778976,0.391289951
28.8,0.02129643206,-0.757068417,0.05448537183,0.4171247615,0.2888008139,0.1015541878,0.3903537831
28.825,0.002335585339,-0.7590250339,0.0647294935,0.401988937,0.2880862576,0.1013418734,0.3894200344
28.85,-0.01661613004,-0.7563398949,0.074564424,0.384406256,0.2873792369,0.1011425325,0.3884965005
28.875,-0.03544294324,-0.7490398,0.08393031333,0.3644849006,0.2866913379,0.1009566223,0.387591258
28.9,-0.05403012324,-0.7371810539,0.09277019821,0.3423475028,0.286033412,0.1007845884,0.3867125473
28.925,-0.07226470932,-0.7208488488,0.1010303538,0.3181303742,0.2854152194,0.1006268805,0.3858686248
28.95,-0.09003622278,-0.7001563924,0.1086606253,0.2919826508,0.2848451204,0.1004839534,0.3850675859
28.975,-0.107237354,-0.6752438024,0.1156147369,0.2640653584,0.284329826,0.1003562518,0.3843171606
29,-0.1237646194,-0.6462767947,0.1218505767,0.234550409,0.2838742164,0.1002441795,0.3836244898
29.025,-0.1395189826,-0.6134451954,0.1273304556,0.2036195353,0.2834812315,0.1001480558,0.3829958879
29.05,-0.1544064377,-0.5769613095,0.1320213389,0.1714631703,0.2831518353,0.1000680609,0.3824366034
29.075,-0.1683385491,-0.5370581813,0.1358950496,0.1382792813,0.2828850528,0.100004176,0.3819505861
29.1,-0.181232948,-0.4939877786,0.1389284414,0.1042721633,0.2826780739,0.09995612059,0.3815402744
29.125,-0.1930137818,-0.4480191329,0.1411035414,0.06965119924,0.2825264175,0.09992329409,0.3812064121
29.15,-0.2036121175,-0.3994364638,0.1424076619,0.03462959264,0.2824241444,0.09990472523,0.3809479083
29.175,-0.2129662978,-0.3485373107,0.1428334798,-0.0005769218708,0.2823641108,0.09989903469,0.3807617477
29.2,-0.2210222514,-0.2956306915,0.142379083,-0.03575138505,0.2823382459,0.09990441505,0.3806429619
29.225,-0.2277337571,-0.2410353006,0.1410479852,-0.07067693127,0.2823378448,0.09991863128,0.3805846659
29.25,-0.2330626634,-0.1850777543,0.1388491069,-0.1051381135,0.2823538614,0.09993904404,0.3805781645
29.275,-0.2369790658,-0.1280908856,0.1357967229,-0.1389222297,0.2823771912,0.0999626568,0.3806131283
29.3,-0.2394614408,-0.07041208565,0.1319103777,-0.1718206446,0.2823989334,0.09998618632,0.3806778365
29.325,-0.2404967397,-0.01238168413,0.1272147672,-0.2036301009,0.2824106242,0.1000061547,0.3807594816
29.35,-0.2400804424,0.04565864186,0.1217395877,-0.234154012,0.2824044339,0.1000189999,0.3808445267
29.375,-0.2382165708,0.1033674435,0.1155193541,-0.2632037293,0.2823733248,0.1000212004,0.3809191032
29.4,-0.2349176642,0.160405075,0.1085931848,-0.2905997746,0.2823111674,0.1000094083,0.3809694364
29.425,-0.2302047137,0.216435281,0.1010045584,-0.3161730281,0.2822128144,0.0999805856,0.3809822827
29.45,-0.2241070576,0.2711268104,0.09280104034,-0.3397658623,0.2820741368,0.09993213579,0.3809453621
29.475,-0.2166622361,0.3241550671,0.08403398149,-0.3612332102,0.2818920231,0.0998620252,0.3808477678
29.5,-0.2079158031,0.3752038034,0.07475819219,-0.3804435572,0.2816643501,0.09976888706,0.3806803389
29.525,-0.1979210965,0.4239668601,0.06503159169,-0.3972798457,0.2813899287,0.09965210262,0.380435977
29.55,-0.1867389636,0.4701499508,0.05491483645,-0.4116402812,0.2810684342,0.0995118543,0.3801098969
29.575,-0.1744374413,0.5134724818,0.04447092962,-0.4234390299,0.280700326,0.09934914732,0.3796997973
29.6,-0.1610913912,0.5536693937,0.03376481451,-0.4326067986,0.2802867643,0.0991657974,0.3792059456
29.625,-0.1467820878,0.590493008,0.02286295516,-0.4390912888,0.2798295296,0.09896438397,0.3786311706
29.65,-0.1315967614,0.623714852,0.0118329071,-0.4428575191,0.2793309495,0.09874816988,0.3779807645
29.675,-0.1156280953,0.6531274353,0.0007428818971,-0.4438880114,0.2787938364,0.09852099029,0.377262296
29.7,-0.09897368028,0.6785459465,-0.0103386914,-0.4421828386,0.2782214379,0.09828711498,0.3764853418
29.725,-0.08173542699,0.6998098363,-0.02134360414,-0.4377595334,0.2776173999,0.09805108971,0.3756611477
29.75,-0.06401894157,0.7167842531,-0.032204302,-0.4306528618,0.2769857419,0.09781756325,0.3748022318
29.775,-0.04593286688,0.729361299,-0.04285431161,-0.4209144635,0.2763308405,0.09759110766,0.3739219472
29.8,-0.02758819521,0.7374610745,-0.05322865664,-0.4086123682,0.2756574187,0.09737603968,0.3730340202
29.825,-0.009097557684,0.7410324863,-0.06326426018,-0.3938303943,0.2749705352,0.0971762511,0.3721520838
29.85,0.009425503355,0.7400537974,-0.07290033089,-0.3766674406,0.274275569,0.09699505563,0.3712892236
29.875,0.02786727223,0.7345329023,-0.08207873012,-0.3572366833,0.2735781945,0.09683505906,0.3704575549
29.9,0.04611460126,0.7245073218,-0.09074431795,-0.3356646879,0.2728843407,0.09669805837,0.3696678463
29.925,0.06405564843,0.7100439147,-0.098845276,-0.3120904511,0.2722001333,0.09658497408,0.3689292025
29.95,0.08158060428,0.6912383135,-0.1063334057,-0.2866643839,0.2715318142,0.09649581862,0.3682488181
29.975,0.0985824015,0.6682140969,-0.1131644004,-0.2595472484,0.270885639,0.09642970171,0.3676318084
30,0.1149574007,0.6411217198,-0.1192980904,-0.23090906,0.270267752,0.09638487224,0.3670811215
30.025,0.1306060465,0.6101372235,-0.1246986606,-0.2009279657,0.2696840407,0.09635879416,0.366597531
30.05,0.1454334892,0.5754607565,-0.1293348391,-0.1697891082,0.2691399748,0.09634825276,0.3661797061
30.075,0.1593501673,0.5373149357,-0.1331800583,-0.137683483,0.2686404339,0.09634948601,0.365824352
30.1,0.1722723471,0.4959430808,-0.1362125867,-0.1048067964,0.2681895317,0.09635833505,0.3655264113
30.125,0.1841226177,0.4516073533,-0.1384156326,-0.07135832943,0.2677904437,0.09637040679,0.3652793155
30.15,0.1948303373,0.4045868293,-0.139777419,-0.03753981077,0.2674452482,0.09638124141,0.365075272
30.175,0.2043320324,0.3551755354,-0.1402912315,-0.003554302457,0.267154788,0.09638647761,0.3649055739
30.2,0.2125717463,0.3036804685,-0.1399554369,0.03039490044,0.2669185621,0.09638200862,0.3647609195
30.225,0.2195013385,0.2504196199,-0.1387734765,0.06410535529,0.2667346546,0.09636412257,0.3646317258
30.25,0.2250807357,0.195720018,-0.1367538306,0.09737654205,0.2665997076,0.09632962207,0.364508427
30.275,0.2292781328,0.1399157974,-0.1339099573,0.1300109181,0.2665089422,0.09627591855,0.3643817454
30.3,0.2320701473,0.08334630078,-0.1302602055,0.1618149579,0.2664562321,0.09620109848,0.3642429279
30.325,0.2334419258,0.0263542131,-0.1258277013,0.1926001759,0.2664342284,0.09610396,0.3640839419
30.35,0.2333872047,-0.03071627504,-0.1206402092,0.2221841344,0.2664345353,0.09598401975,0.3638976274
30.375,0.231908325,-0.0875212798,-0.114729969,0.2503914313,0.2664479334,0.09584149113,0.3636778046
30.4,0.2290162023,-0.14371902,-0.1081335073,0.2770546682,0.2664646424,0.09567723661,0.3634193385
30.425,0.2247302519,-0.1989716038,-0.1008914259,0.3020153933,0.2664746167,0.0954926977,0.3631181642
30.45,0.219078269,-0.2529468138,-0.09304816645,0.3251250163,0.2664678627,0.09528980702,0.3627712786
30.475,0.2120962649,-0.3053198956,-0.08465175289,0.3462456878,0.2664347674,0.09507088771,0.3623767034
30.5,0.2038282575,-0.3557753532,-0.07575351233,0.3652511388,0.2663664243,0.09483854568,0.3619334293
30.525,0.1943260179,-0.4040087506,-0.06640777558,0.3820274714,0.2662549444,0.09459556021,0.3614413457
30.55,0.183648771,-0.4497285167,-0.05667155851,0.3964738943,0.2660937405,0.09434477821,0.3609011663
30.575,0.1718628512,-0.4926577424,-0.04660422589,0.4085033941,0.2658777711,0.09408901713,0.3603143538
30.6,0.159041314,-0.5325359597,-0.03626713928,0.4180433339,0.2656037335,0.09383098035,0.3596830511
30.625,0.1452635028,-0.5691208848,-0.02572329096,0.4250359731,0.2652701987,0.09357318841,0.3590100222
30.65,0.1306145733,-0.602190103,-0.01503692593,0.4294388981,0.2648776792,0.09331792804,0.358298604
30.675,0.1151849761,-0.6315426732,-0.004273154335,0.4312253598,0.2644286278,0.09306721987,0.3575526709
30.7,0.09906990152,-0.6570006248,0.006502443342,0.4303845104,0.2639273646,0.09282280474,0.3567766089
30.725,0.08236868745,-0.6784103194,0.01722421568,0.4269215359,0.2633799362,0.09258614695,0.3559752985
30.75,0.06518419596,-0.6956436508,0.02782684169,0.4208576804,0.2627939099,0.09235845246,0.3551541002
30.775,0.0476221619,-0.7085990564,0.03824573145,0.4122301616,0.262178113,0.09214069851,0.354318839
30.8,0.02979051877,-0.7172023181,0.04841742324,0.4010919756,0.2615423255,0.09193367127,0.3534757814
30.825,0.01179870757,-0.7214071324,0.05827997442,0.3875115943,0.26089694,0.09173800712,0.3526315997
30.85,-0.006243025717,-0.7211954358,0.06777334343,0.3715725559,0.2602526019,0.09155423371,0.3517933191
30.875,-0.02422433754,-0.7165774766,0.07683976031,0.3533729551,0.2596198441,0.09138280664,0.350968242
30.9,-0.04203549279,-0.7075916311,0.08542408318,0.333024835,0.259008732,0.09122413855,0.3501638472
30.925,-0.0595680631,-0.6943039677,0.09347413839,0.3106534893,0.2584285309,0.09107861769,0.3493876639
30.95,-0.07671561112,-0.6768075689,0.1009410422,0.28639668,0.2578874106,0.0909466142,0.3486471188
30.975,-0.09337435508,-0.6552216281,0.107779502,0.2604037785,0.2573921959,0.09082847328,0.3479493604
31,-0.1094438081,-0.6296903416,0.1139480948,0.2328348366,0.2569481734,0.09072449532,0.3473010641
31.025,-0.1248273873,-0.6003816205,0.1194095223,0.2038595962,0.2565589591,0.09063490436,0.3467082255
31.05,-0.1394329896,-0.5674856517,0.1241308399,0.1736564431,0.2562264304,0.09055980703,0.3461759476
31.075,-0.1531735284,-0.5312133367,0.1280836595,0.1424113137,0.2559507219,0.09049914503,0.3457082329
31.1,-0.1659674318,-0.4917946387,0.1312443239,0.1103165603,0.2557302831,0.09045264485,0.3453077897
31.125,-0.1777390971,-0.4494768655,0.1335940528,0.0775697813,0.2555619923,0.09041976885,0.3449758611
31.15,-0.1884193031,-0.4045229173,0.135119059,0.04437262241,0.2554413188,0.0903996719,0.3447120891
31.175,-0.1979455775,-0.35720952,0.1358106343,0.0109295544,0.2553625256,0.09039116775,0.3445144208
31.2,-0.2062625207,-0.3078254654,0.1356652045,-0.02255336757,0.2553189005,0.09039270885,0.344379065
31.225,-0.2133220856,-0.2566698732,0.1346843539,-0.05586975761,0.2553030066,0.09040238276,0.344300505
31.25,-0.2190838141,-0.204050483,0.1328748172,-0.08881416073,0.2553069396,0.09041792727,0.3442715724
31.275,-0.2235150323,-0.150281984,0.1302484406,-0.121183317,0.2553225825,0.09043676559,0.3442835813
31.3,-0.2265910031,-0.09568438152,0.1268221114,-0.1527774226,0.2553418478,0.0904560616,0.3443265231
31.325,-0.2282950393,-0.04058139746,0.1226176556,-0.1834013815,0.255356899,0.09047279401,0.3443893167
31.35,-0.2286185769,0.01470110215,0.1176617051,-0.2128660414,0.2553603441,0.09048384721,0.3444601087
31.375,-0.227561209,0.06983666171,0.1119855334,-0.2409894055,0.2553453979,0.09048611551,0.3445266127
31.4,-0.2251306814,0.1244997838,0.1056248621,-0.2675978138,0.2553060084,0.09047661616,0.3445764778
31.425,-0.2213428494,0.1783674815,0.09861963843,-0.2925270828,0.255236948,0.0904526065,0.3445976719
31.45,-0.2162215951,0.2311208455,0.09101378414,-0.3156235969,0.255133869,0.09041169937,0.3445788668
31.475,-0.2097987056,0.2824466368,0.08285491851,-0.3367453386,0.2549933269,0.09035197118,0.3445098096
31.5,-0.2021137117,0.3320389094,0.07419405619,-0.3557628508,0.2548127748,0.09027205703,0.3443816656
31.525,-0.1932136841,0.3796006687,0.06508528198,-0.3725601175,0.2545905341,0.09017122751,0.3441873188
31.55,-0.1831529889,0.4248455622,0.0555854047,-0.3870353561,0.2543257466,0.09004944277,0.343921618
31.575,-0.1719930003,0.4674995998,0.04575359253,-0.3991017097,0.2540183149,0.08990738019,0.3435815569
31.6,-0.1598017695,0.507302891,0.03565099226,-0.4086878312,0.2536688353,0.08974643331,0.3431663805
31.625,-0.1466536506,0.5440113857,0.0253403355,-0.4157383528,0.2532785299,0.08956868088,0.3426776136
31.65,-0.1326288829,0.5773985986,0.01488553457,-0.4202142331,0.2528491813,0.08937682645,0.3421190082
31.675,-0.1178131308,0.6072572926,0.004351271267,-0.4220929785,0.2523830747,0.08917411024,0.3414964116
31.7,-0.102296982,0.6334010975,-0.00619741818,-0.4213687362,0.2518829475,0.08896419652,0.340817561
31.725,-0.08617540649,0.6556660311,-0.016695559,-0.4180522567,0.2513519502,0.08875104092,0.3400918108
31.75,-0.06954717958,0.6739118971,-0.02707865113,-0.4121707296,0.2507936154,0.08853874307,0.3393298053
31.775,-0.05251427086,0.6880235263,-0.03728307686,-0.4037674931,0.2502118352,0.08833139096,0.3385431083
31.8,-0.03518120508,0.6979118371,-0.04724649963,-0.3929016253,0.2496108428,0.08813290361,0.337743805
31.825,-0.01765439885,0.703514686,-0.05690825127,-0.3796474218,0.2489951966,0.08794687901,0.3369440918
31.85,-4.14789118e-05,0.7047974912,-0.06620970479,-0.3640937698,0.2483697603,0.08777645395,0.3361558709
31.875,0.01754941218,0.7017536095,-0.07509463037,-0.3463434274,0.2477396765,0.08762418201,0.3353903637
31.9,0.03501031656,0.6944044589,-0.08350953223,-0.3265122194,0.2471103299,0.08749193487,0.3346577596
31.925,0.05223416142,0.6827993817,-0.09140396446,-0.3047281604,0.2464872946,0.08738083128,0.3339669102
31.95,0.06911545271,0.6670152501,-0.09873082418,-0.2811305164,0.2458762652,0.0872911967,0.3333250829
31.975,0.0855509559,0.6471558241,-0.1054466206,-0.2558688173,0.2452829685,0.08722255493,0.332737777
32,0.1014403576,0.6233508747,-0.1115117187,-0.2291018294,0.2447130569,0.08717365201,0.3322086114
32.025,0.1166869028,0.5957550928,-0.1168905572,-0.2009964998,0.2441719834,0.08714251089,0.3317392816
32.05,0.1311980019,0.5645468066,-0.1215518396,-0.1717268807,0.2436648631,0.08712651398,0.3313295867
32.075,0.1448858042,0.5299265337,-0.1254686981,-0.1414730421,0.243196323,0.08712250985,0.3309775206
32.1,0.1576677328,0.4921153968,-0.1286188305,-0.1104199804,0.2427703476,0.0871269388,0.3306794213
32.125,0.169466979,0.4513534297,-0.1309846097,-0.07875652711,0.2423901257,0.08713597176,0.3304301679
32.15,0.1802129529,0.407897803,-0.1325531663,-0.04667426386,0.2420579063,0.08714565625,0.3302234162
32.175,0.1898416889,0.3620209935,-0.1333164431,-0.014366446,0.2417748702,0.08715206313,0.3300518595
32.2,0.1982962055,0.3140089219,-0.1332712246,0.0179730626,0.2415410257,0.08715142785,0.3299075041
32.225,0.2055268175,0.2641590763,-0.1324191382,0.05015084171,0.2413551347,0.08714028053,0.329781947
32.25,0.2114914022,0.2127786386,-0.1307666304,0.08197495301,0.2412146753,0.08711555979,0.329666645
32.275,0.216155618,0.1601826245,-0.1283249173,0.1132559636,0.2411158456,0.08707470615,0.3295531656
32.3,0.2194930775,0.1066920443,-0.1251099087,0.1438079543,0.2410536122,0.08701573194,0.3294334116
32.325,0.2214854747,0.05263208778,-0.1211421081,0.1734495114,0.2410218046,0.08693726579,0.3292998139
32.35,0.2221226668,-0.001669665922,-0.1164464879,0.2020047022,0.2410132546,0.08683857111,0.329145488
