# t, theta1, omega1, theta2, omega2, E_total
48.1, 0.1565224624, 0.4015517258, 0.1736576519, 0.3098287845, 0.3960911269
48.15, 0.1746114374, 0.3205483133, 0.186972275, 0.2216850514, 0.39609053
48.2, 0.188448415, 0.2318178904, 0.1957372289, 0.1282094842, 0.3960903485
48.25, 0.1977002552, 0.1375132123, 0.1997418794, 0.03165546164, 0.3960903253
48.3, 0.2021446828, 0.03990766674, 0.1988901083, -0.06565803123, 0.3960903262
48.35, 0.2016750557, -0.05865517696, 0.1932023543, -0.1613959543, 0.396090373
48.4, 0.1963026226, -0.1558115586, 0.1828151797, -0.253256637, 0.3960906373
48.45, 0.1861562873, -0.2492273441, 0.1679783623, -0.3390214525, 0.3960914002
48.5, 0.1714798777, -0.3366480987, 0.1490494926, -0.41660489, 0.3960929841
48.55, 0.1526268983, -0.4159496375, 0.1264860637, -0.4841046596, 0.3960956718
48.6, 0.1300527493, -0.4851887583, 0.100835076, -0.5398507724, 0.3960996302
48.65, 0.1043044228, -0.5426531518, 0.07272024888, -0.5824518283, 0.396104856
48.7, 0.07600775957, -0.5869087389, 0.04282703509, -0.6108361849, 0.3961111547
48.75, 0.04585245121, -0.6168420807, 0.01188575884, -0.6242854354, 0.3961181596
48.8, 0.01457510029, -0.6316952176, -0.01934667679, -0.6224577719, 0.3961253864
48.85, -0.01705921893, -0.6310904058, -0.05010595734, -0.6053993818, 0.3961323134
48.9, -0.04827634112, -0.615042776, -0.079639773, -0.5735429253, 0.3961384691
48.95, -0.07831269695, -0.583959846, -0.1072268361, -0.527693222, 0.3961435097
49, -0.1064346457, -0.5386279293, -0.1321948856, -0.4690013297, 0.3961472694
49.05, -0.1319568223, -0.4801865795, -0.1539371464, -0.3989290339, 0.3961497729
49.1, -0.1542589485, -0.4100931011, -0.1719268245, -0.3192062413, 0.3961512095
49.15, -0.1728006736, -0.3300796772, -0.1857293482, -0.2317838259, 0.396151874
49.2, -0.1871341426, -0.2421057489, -0.1950121853, -0.1387841426, 0.3961520878
49.25, -0.196914114, -0.1483079643, -0.1995521622, -0.04245081728, 0.3961521195
49.3, -0.2019055505, -0.05094939205, -0.1992402752, 0.05490129803, 0.3961521194
49.35, -0.2019886745, 0.04763104729, -0.1940840085, 0.1509357781, 0.3961520837
49.4, -0.1971615059, 0.1450686843, -0.1842071762, 0.2433441127, 0.3961518556
49.45, -0.1875399029, 0.2390229809, -0.1698472855, 0.3298954044, 0.3961511626
49.5, -0.1733551048, 0.3272276132, -0.1513504053, 0.4084864601, 0.3961496823
49.55, -0.1549487597, 0.4075410137, -0.1291635249, 0.4771919741, 0.3961471228
49.6, -0.1327654168, 0.4779971438, -0.1038244214, 0.5343138218, 0.3961433004
49.65, -0.1073424924, 0.5368555729, -0.07594911704, 0.578427766, 0.3961381979
49.7, -0.07929778252, 0.5826491938, -0.04621711351, 0.6084253009, 0.3961319888
49.75, -0.049314695, 0.6142272758, -0.01535470869, 0.6235480688, 0.3961250237
49.8, -0.01812550127, 0.6307912274, 0.0158831699, 0.6234123932, 0.3961177786
49.85, 0.01350696457, 0.6319205102, 0.04673206931, 0.6080219984, 0.3961107765
49.9, 0.04480861151, 0.6175866517, 0.07643743199, 0.5777678606, 0.3961045
49.95, 0.07501377385, 0.5881541815, 0.1042736852, 0.5334152026, 0.3960993108
50, 0.1033846093, 0.544368413, 0.1295623797, 0.4760787138, 0.3960953968
